nebenkosten,heizungstyp,telekom_tv_angebot,telekom_hybrid_uploadspeed,neu_bau,balkon,bilderanzahl,preisentwicklung,telekom_uploadspeed,gesamt_miete,baujahr,scout_id,parkplätze,fuer_heizung,mit_kueche,bundesland,keller,baujahr_range,grundmiete,hausnummer,wohnflaeche,bezirk,zustand,ausstattungsqualitaet,haustiere_erlaubt,straße,straße_plain,aufzug,grundmiete_range,wohnungstyp,postleitzahl,zimmer,waermeschutz,etage,anzahl_stockwerke,zimmer_range,garten,wohnflaeche_range,region2,region3,beschreibung,ausstattung,heizkosten,energieeffizienzklasse,letzte_sanierung,stromgrundpreis,strom_kwh_preis,daten_datum
205.0,self_contained_central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,14,6.52,40,1655.0,1903,51940797,1,natural_gas_light,TRUE,Berlin,TRUE,1,1450.0,72,130.0,Berlin,well_kept,sophisticated,no,Kantstraße,Kantstraße,TRUE,7,apartment,10627,4,107,3,5,4,FALSE,6,Berlin,Charlottenburg_Charlottenburg,"Repräsentative, helle, sehr gepflegte 4-Zimmer-Altbauwohnung von 130 qm in Südlage 1 Kammer als Stauraum. Die Wohnung ist renoviert mit abgezogenen Parkett- bzw. Dielenböden, Stuckdecken und gespachtelten Wänden. Sie befindet sich in der 3. Etage des Vorderhaus eines modernisierten Altbau-Hauses mit Fahrstuhl. Das Bad verfügt über eine Einbauwanne mit Glas-Duschabtrennung. Separates Gäste-WC. Die hochwertige Einbauküche hat ein 4-flammiges Induktions-Kochfeld, Elektro-Backofen, Dunstabzugshaube, Geschirrspüler und eine Kühl-Gefrierkombination. Bad, Flur und Küche verfügen über Halogen-Deckenstrahler. Die Haustür und Wohnungseingangstür sind einbruchshemmend verstärkt. Die hofseitigen Zimmer blicken auf einen ansprechend gestalteten Innenhof. Das gesamte Objekt befindet sich in einem gepflegten Zustand.","Gefliestes Wannen-Bad mit WC. Separates Gäste-WC, moderne Einbau-Küche; mit 4-flammigem Induktions-Kochfeld und elektrischem Bratofen, Dunstabzugshaube, Geschirrspüler, Kühl-Gefrierkombination, Arbeitsflächen aus Granit. separate Abstellkammer mit Stellplatz mit Waschmaschinenanschluss. Alle Doppelfenster verfügen über Schall-und Wärmeisolation. Die Zimmer haben versiegelten, abgezogenen Parkett- bzw. Dielenboden. Flur, Bad und Küche sind mit eingebauten Deckenstrahlern ausgestattet. Die Wohnung verfügt über eine Gas-Etagenheizung; Loggia, Aufzug, Breitbandnetz-Kabelanschluss. Das Haus verfügt über eine Vollwärmeisolation.",NA,NO_INFORMATION,2016,NA,NA,2019-05-01
118.54,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,9,7.97,40,789.0,1995,110129542,NA,natural_gas_light,FALSE,Berlin,TRUE,5,619.0,29a,65.86,Berlin,well_kept,normal,negotiable,Lindenstraße,Lindenstraße,TRUE,5,raised_ground_floor,12555,2,107.9,0,4,2,FALSE,3,Berlin,Köpenick_Köpenick,Das Wohnhaus wurde 1995 erbaut. Die Wohnanlage umfasst 3 Häuserreihen welche Parkähnlich --von viel Grün umgeben ist-- und nur wenige Schritte vom Spreeufer entfernt liegt.,"Die Wohnung hat zwei separate Zimmer, ein gefliestes Wannenbad und eine schöne Wohnküche mit Fenster. Die Terrasse liegt ruhig zum Innenhof.",51.46,NA,NA,NA,NA,2019-05-01
387.71,central_heating,ONE_YEAR_FREE,10,FALSE,TRUE,11,10.28,2.4,1841.63,1900,102093771,NA,NA,FALSE,Berlin,FALSE,1,1453.92,88,121.16,Berlin,well_kept,normal,negotiable,Bänschstraße,Bänschstraße,FALSE,7,maisonette,10247,4,NA,4,NA,4,FALSE,6,Berlin,Friedrichshain_Friedrichshain,"Es handelt sich hierbei um eine 121 m² große Vierzimmer Maisonette Wohnung im 4. und 5. OG (Dachgeschoss) rechts des Quergebäudes. Sie ist Teil eines Wohnhauses und überzeugt mit einem komfortablen Schnitt. Bereits beim Betreten der Wohnung lässt sich feststellen, dass es sich hierbei um eine geräumige, helle Wohnung handelt. Vom Eingangsbereich gelangt man gerade zu in das große Wannenband. Zur Rechten befindet sich der geräumige Wohnbereich, welcher direkten Zugang zum ruhig gelegenen Balkon und dem offenen Küchenbereich bietet. Davon geht ein kleiner Flur ab, welcher Zugang zu zwei separaten Zimmern bietet (mit Französischem Balkon). Über die Treppe in dem Wohnbereich gelangt man in das 5. OG, in dem sich ein weiterer Wohnbereich, mit Dachfenster und einem ruhig gelegenen Balkon befindet. Des Weiteren ist im oberen Bereich ein sehr geräumiges Schlafzimmer mit Dachschrägen. Die komplette Wohnung ist in den Zimmern mit Parkett und in den Bädern mit Fliesen ausgelegt. Sämtliche sanitäre Einrichtungen repräsentieren einen gehobenen Standard. Es findet eine Staffel nach dem 1. Jahr auf 12,50 € und ab dem 2. Jahr auf 13,00 € statt.",NA,NA,NA,NA,90.76,0.1985,2018-09-01
175.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,18,8.54,40,1300.0,1900,107018790,NA,gas,TRUE,Berlin,TRUE,1,1125.0,3,85.05,Berlin,well_kept,na,NA,Puchanstraße,Puchanstraße,FALSE,7,apartment,12555,3,152.4,3,4,3,FALSE,4,Berlin,Köpenick_Köpenick,Allgemein: - Saniertes Treppenhaus Extras: - Treppenhausreinigung - Hausmeisterservice - Winterdienst - Gegensprechanlage,"Allgemein: - Kabel-TV, Grundversorgung - Waschmaschine - Vorderhaus Räume: - verputzte Wände - Parkettboden Küche: - Geschirrspüler - Elektroherd, Cerankochfeld - Kühl-/Gefrierkombination Badezimmer: - Badewanne",NA,E,NA,90.76,0.1985,2018-09-01
106.44,na,NA,NA,TRUE,TRUE,6,10.25,NA,1021.77,2019,110884351,1,district_heating,TRUE,Berlin,FALSE,9,864.83,37 D,53.22,Berlin,first_time_use,luxury,NA,Rigaer Straße,Rigaer_Straße_,TRUE,6,apartment,10247,2,51,NA,NA,2,FALSE,2,Berlin,Friedrichshain_Friedrichshain,"Erleben Sie die Ästhetik und Aura des Besonderen: Willkommen im „NOVA Riga“ in Berlin-Friedrichshain. 130 Neubau-Mietwohnungen – darunter exklusive Townhouses und repräsentative Maisonette-Wohnungen laden ein, dem Leben neuen Raum für Inspiration, Freude und Leichtigkeit zu geben. Und das mitten in einem charmanten Kiez, der Singles ebenso wie Paaren und Familien viel zu bieten hat. Sie werden es lieben.","Bodentiefe Fenster lassen Licht und Luft in jedes Zimmer. Warme, aufeinander abgestimmte Kombinationen von Farben in und um die Wohnungen inspirieren und lassen Spielraum für Gestaltung. Echtholzparkett, Marken-Einbauküche inkl. Geräte (Cerankochfeld, Flachschirm-Dunstabzugshaube, Kühl-Gefrierkombination, Geschirrspülmaschine, Edelstahlspüle mit Armatur), Fußbodenheizung, weiße glatte Wände, Bäder mit Marken-Sanitärobjekten, Waschtisch, verchromte Armaturen, Badewanne und/oder Dusche.",50.5,NA,NA,NA,NA,2019-05-01
370.0,gas_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,11,4.2,40,2070.0,1996,112850542,NA,NA,TRUE,Berlin,TRUE,5,1700.0,39,118.0,Berlin,well_kept,normal,NA,Lassenstraße,Lassenstraße,FALSE,8,apartment,14193,4,NA,1,3,4,FALSE,5,Berlin,Grunewald_Wilmersdorf,"Top Lage und idealer Schnitt warten auf Ihre Anmietung! Hereinspaziert in die schöne, im ersten Obergeschoss gelegenen Mietwohnung eines aus 1996 erbauten Hauses. Die Wohnung befindet sich in einem sehr gepflegten Zustand und besticht durch seinen schönen Grundriss, bodentiefen Fenstern, einem Wannenbad und Gäste-WC, sowie der Möglichkeit zur Mitbenutzung des Gartens. Die Möglichkeit einer Anmietung eines Tiefgaragenstellplatz gegen 110,00 EUR ist auch möglich. Besichtigungstermine sind kurzfristig möglich!",- Ideale Lage - Einbauküche - Gäste WC - Wannenbad und Dusche - Keller,NA,NA,NA,NA,NA,2019-10-01
65.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,14,6.13,40,557.77,1892,115403511,NA,district_heating,FALSE,Berlin,FALSE,1,447.77,36,59.0,Berlin,well_kept,normal,negotiable,Guerickestr.,Guerickestr.,FALSE,3,roof_storey,10587,2,134,5,5,2,FALSE,2,Berlin,Charlottenburg_Charlottenburg,"Wichtig: Bitte lassen Sie uns eine Kontaktanfrage über das Exposé zukommen, sodass wir Sie bei Änderungen der Besichtigungstermine informieren können. Diesbezüglich empfehlen wir Ihnen auch das Exposé am Tag der Besichtigung auf Änderungen zu prüfen. Sollte das Exposé deaktiviert sein, steht die Wohnung i.d.R. nicht mehr zur Verfügung.","- drei helle und gut geschnittene Räume (einer der Räume ist etwas kleiner und gilt daher als ""halbes"" Zimmer) - modernisiertes und rundum gefliestes Badezimmer mit Badewanne, Tageslicht, wandhängendem WC und Handtuchheizkörper - Küche mit modernem Fliesenspiegel und Anschlüssen für Herd und Spüle - zentrale Heizungsversorgung über Fernwärme - dezentrale Warmwasserversorgung über einen elektrischen Durchlauferhitzer (zusätzliche Kosten fallen an!) - TV & Kabelanschluss",45,NO_INFORMATION,2019,NA,NA,2020-02-01
126.0,na,ONE_YEAR_FREE,NA,FALSE,FALSE,8,5.94,10,825.0,1900,113659136,NA,gas,FALSE,Berlin,FALSE,1,699.0,8,79.28,Berlin,refurbished,na,NA,Grünauer Straße,Grünauer_Straße,FALSE,5,apartment,12524,2,174.9,3,NA,2,FALSE,3,Berlin,Altglienicke_Treptow,"Es handelt sich hier um saniertes Mehrfamilienhaus aus der Gründerzeit, Baujahr 1900.","Diese Wohnung wurde neu saniert und ist wie folgt ausgestattet: - 2 große Zimmer (WG-geeignet) - Laminatboden im gesamten Wohnbereich sowie im Flur - Tageslichtbad mit Dusche, neu und modern gefliest - Neu und modern gefliester Küchenspiegel - kleine Kammer Je nach Kapazität steht dem Mieter ein Keller zur Verfügung.",NA,NO_INFORMATION,NA,NA,NA,2019-10-01
136.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,13,7.95,40,817.3,1994,107321445,1,natural_gas_heavy,TRUE,Berlin,TRUE,5,681.3,27,59.9,Berlin,well_kept,normal,negotiable,Wackenbergstr.,Wackenbergstr.,FALSE,5,apartment,13156,2,118,2,4,2,FALSE,2,Berlin,Niederschönhausen_Pankow,gepflegter Neubau,"Die 2 Zimmer Wohnung befindet sich im 2.Obergeschoss des gepflegten Neubau und ist wie folgt ausgestattet: * 2 separate Zimmer * Laminat in der gesamten Wohnung * geräumiger Balkon * gefliestes Wannenbad mit Fenster * große Küche * Einbauküche mit Herd und Spüle, bei Wunsch mit Geschirrspüler * Gegensprechanlage * Keller * PKW Aussenstellplätze auf dem Hof separat anzumieten.",NA,NA,NA,90.76,0.1985,2018-09-01
0.0,na,ONE_YEAR_FREE,NA,FALSE,TRUE,11,6.57,40,906.0,NA,113820969,NA,NA,TRUE,Berlin,TRUE,NA,750.0,3,31.0,Berlin,na,na,NA,Alex-Wedding-Straße,Alex-Wedding-Straße,TRUE,5,roof_storey,10178,1,NA,NA,NA,1,FALSE,1,Berlin,Mitte_Mitte,"Möbliertes Studenten-Apartments mitten in Berlin! Angebot nur für Studenten, Azubis oder ähnliches. Nachmieter oder Untermieter gesucht! Bei Interesse gerne an duc1992@gmx.net schreiben. Dieses moderne Neubau-Apartment im 11. Obergeschoss eignet sich ideal für Studenten. Die Wohnung lässt sich ideal mit dem Fahrstuhl erreichen. Sie ist voll möbliert und verfügt über einen Schrank, einen Schreibtisch+ Stuhl, eine Einbauküche, Tisch, Bett und Terassenmöbeln. Die Wohnung befindet sich auf dem neusten Stand mit Fußbodenheizung Einbaukühlschrank und Mikrowelle. Mit einem wunderschönen Blick über Berlin lässt es sich auf der Dachterasse ideal entspannen. Trotz der zentralen Lage ist es um die Wohnung ruhig. Im Gebäude befindet sich ein Netto, ideal für schnelle und spontane Einkäufe. Entfernungen: 800 m S-Bahn Station und U-Bahn Station Alexanderplatz mit Anbindung an RE, U-Bahn und S-Bahn, Tram und Bus In den Nebenkosten inbegriffen sind W-LAN und Strom. Die Wohnung kann ab dem 1.11. bezogen werden.",NA,NA,NA,NA,NA,NA,2019-10-01
0.0,na,ONE_YEAR_FREE,NA,FALSE,TRUE,6,5.83,40,1500.0,NA,115507649,NA,NA,TRUE,Berlin,TRUE,NA,1350.0,2,100.0,Berlin,na,na,NA,Hochjagdstraße,Hochjagdstraße,FALSE,7,roof_storey,13469,3,NA,NA,NA,3,FALSE,4,Berlin,Waidmannslust_Reinickendorf,"Schön renovierte Dachgeschosswohnung mit Balkon. Badezimmer sehr hochwertig. Aufgrund unseres Umzuges ist diese Wohnung für drei Monate unterzuvermieten Danach besteht die Möglichkeit die Wohnung für zwei Jahre befristet zu mieten, Kontakt zum Vermieter können wir herstellen. Option würde Verlängerung ist gegeben. Waschmaschine, Küchentisch, Sofa, Schrank, Bett und einige kleinere Regale gehören zur Teil Möblierung. Es gibt auch einen Keller und eine kleine Kammer in der Küche in der weitere Dinge verstaut werden können.",NA,NA,NA,NA,NA,NA,2020-02-01
147.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,12,5.62,40,833.0,1975,115515072,NA,oil,TRUE,Berlin,TRUE,3,549.0,2,45.75,Berlin,fully_renovated,normal,NA,Weinheimer Straße,Weinheimer_Straße,FALSE,4,ground_floor,14199,1,173,0,4,1,TRUE,2,Berlin,Schmargendorf_Wilmersdorf,"Bitte nutzen Sie zur Kontaktaufnahme die Schaltfläche ""Anbieter kontaktieren"". Die Wohnung befindet sich in einem um 1975 errichteten Neubau. - Stufen- und barrierefreier Zugang zum Gebäude - Überwiegend schwellenfreie Durchgänge in der Wohnung - Über den Flur sind das Zimmer, das Bad und die Kammer erreichbar - Zugang zum Westbalkon über das Wohnzimmer - Abgetrennter Schlafbereich - Tagesbelichtete Einbauküche mit Kühlschrank",- Laminat in den Wohnräumen und der Küche - Gefliestes Bad mit Fenster - Waschmaschinenanschluss im Bad - Großer Gemeinschaftsgarten - Fahrradabstellplätze im Hof - Keller,137,NA,NA,NA,NA,2020-02-01
150.0,central_heating,NA,NA,FALSE,FALSE,1,6.85,NA,1090.0,NA,111247414,NA,gas,FALSE,Berlin,TRUE,NA,940.0,1c,64.36,Berlin,first_time_use_after_refurbishment,sophisticated,NA,Ludolfingerplatz,Ludolfingerplatz,TRUE,6,na,13465,2,NA,1,3,2,FALSE,3,Berlin,Frohnau_Reinickendorf,Nach umfangreichen Sanierungs- und Erweiterungsmaßnahmen wurde das Wohn- und Geschäftshaus (Kasino Frohnau) im November 2018 mit der Eröffnung des REWE Marktes wiedereröffnet. Die anderen Shopflächen werden im Laufe der kommenden Wochen ebenfalls eröffnen und für das geschätzte Frohnauer Publikum zur Verfügung stehen. Das Objekt besticht durch ein historisch optisch ansprechendes Erscheinungsbild und einen ausgewählten Branchenmix. Der Turm mit der historischen Turmuhr ist das Prachtstück des Ensebles und rundet der Erscheinungsbild ab. Im Bestandsgebäude wurden bestehende Wohnungen saniert und im Neubaubereich wurden 2 behindertengerechte Neubauwohnungen geschaffen.,"Die angebotene Fläche befindet sich im 1. Obergeschoss und bietet einen wunderbaren Blick über den gesamten Ludolfingerplatz. Die Wohnung wurde saniert und verfügt über ein neues Wannenbad, neuen Bodenbelag und sie wird frisch und weiß gestrichen an einen neuen Mieter übergeben.",NA,NA,2018,NA,NA,2019-05-01
150.0,district_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,9,6.55,40,1040.0,NA,115053877,1,district_heating,TRUE,Berlin,TRUE,NA,890.0,67-69,73.0,Berlin,refurbished,normal,NA,Manetstr.,Manetstr.,FALSE,6,apartment,13053,2,NA,2,3,2,TRUE,3,Berlin,Alt_Hohenschönhausen_Hohenschönhausen,"Diese ansprechende, sanierte Wohnung im zweiten OG kann zum 01.01.2020 bezogen werden. Sie befindet sich in einer ruhigen Nebenstraße nahe einer Tram Haltestelle in der Nähe des Obersees. Zu der Wohnung zählen zwei schöne Zimmer. Beide Zimmer sind sehr hell. Auch der gute Schnitt, der auch für WGs geeignet ist, überzeugt. Eine Besonderheit ist, dass es nicht nur einen Balkon gibt, sondern Sie auch den Garten am Haus zu Ihrer Erholung nutzen können. Die Wohnung bietet mit der vorinstallierten Einbauküche, einem eigenen Stellplatz für Ihr Auto und dem Stauraum im dazugehörigen Keller einiges an Komfort.","Korkpakett, Badewanne und kleiner Wintergarten",NA,NA,1997,NA,NA,2020-02-01
222.91,district_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,7,7,40,647.64,1989,113427230,NA,district_heating,FALSE,Berlin,FALSE,4,424.73,12,69.4,Berlin,well_kept,na,NA,Ludwigsfelder Str.,Ludwigsfelder_Str.,TRUE,3,apartment,12629,2,100.3,9,NA,2,FALSE,3,Berlin,Hellersdorf_Hellersdorf,"Die Mitte der 80er Jahre entstandenen Neubauten befinden sich in einem gepflegten Zustand. Die aufgelockerte Bebauung mit zahlreichen Grünflächen und liebevoll gestalteten Innenhöfen vermitteln eine hohe Aufenthalts- und Wohnqualität. Das Objekt wird über Fernwärme versorgt, in der Miete ist der Grundbeitrag für das Kabelfernsehen bereits enthalten. Die Nutzung von volldigitalem Fernsehanschluss mit Highspeed-Internet-Zugang ist möglich. Weitere Informationen und Angebote finden Sie auf www.wohnen-in-hellersdorf.de Ausreichend Stellplätze sind in der nahen Umgebung vorhanden und für einen Preis von nur 15,00 Euro monatlich zu mieten. Ihren persönlichen Parkplatz sichern Sie mit dem abschließbaren Sperrbügel.","Traumwohnung mit großem Sonnenbalkon sucht Sie als neuen Mieter. Das geflieste Bad mit elektrischem Handtuchheizkörper, die helle Küche mit Fenster und der lange Flur warten auf Sie. Schauen Sie rein und überzeugen Sie sich. Auf Wunsch stellen wir Ihnen einen Ceranherd und eine Doppelspüle zur Verfügung.",87.03,NA,NA,NA,NA,2019-10-01
185.61,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,8,9.64,40,624.46,1988,106240631,NA,oil,TRUE,Berlin,TRUE,4,438.85,1,61.81,Berlin,well_kept,na,NA,Teichstraße,Teichstraße,FALSE,3,apartment,13407,2,120,2,NA,2,FALSE,3,Berlin,Reinickendorf_Reinickendorf,Es handelt sich hierbei um einen gepflegten Neubau mit angenehmer Nachbarschaft. Die Wohnung ist im Hochparterre des Vorderhauses gelegen. Einen Aufzug gibt es nicht.,"- Balkon (Richtung Westen) - Einbauküche, offen zum Wohnzimmer - Laminatboden in Zimmern und Flur - modernes Wannenbad - Ölzentralheizung - schön hell und guter Schnitt - Kabel-TV / DSL verfügbar",NA,D,NA,90.76,0.1985,2018-09-01
229.77,district_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,10,6.13,40,1345.75,1972,115653801,NA,NA,TRUE,Berlin,FALSE,3,1116.05,73,65.65,Berlin,na,sophisticated,NA,Kurfürstendamm,Kurfürstendamm,TRUE,7,apartment,10709,2,NA,4,6,2,FALSE,3,Berlin,Charlottenburg_Charlottenburg,"Klassisches 7-geschossiges Berliner Eckgebäude aus dem Jahr 1972 im Herzen der City-West, direkt auf dem populären Prachtboulevard Kurfürstendamm. Die Wohnungen liegen im Vorderhaus, verfügen über 2 bis 3 Zimmer mit einer Größe von ca. 63 bis 78 m². Alle Wohnungen haben einen Südbalkon mit fantastischem Blick auf den umgangssprachlich genannten Ku`Damm. Zur Zeit finden in dem Objekt abschließende Modernisierungsmaßnahmen statt, die das Gebäude und dessen Wohnungen in seiner ganzen Pracht erstrahlen lassen: Von Fassadendämmung, über einen innenliegenden Personenaufzug bis hin zur Innenhofgestaltung bleiben auch außerhalb der Wohnung keine Wünsche offen. Die Wohnungen sind hochwertig ausgestattet und bieten ein Wohnen auf hohem Niveau, dass dem Ku´Damm in jeglicher Hinsicht gerecht wird. Das Titelfoto zeigt das Gebäude vor der Fassadensanierung. Nach der Sanierung wird die Fassade in einem gebrochenen weiß erstrahlen.","Die vollständig modernisierte 2-Zimmer-Wohnung im 4.OG ist wie folgt ausgestattet: - Wohnräume und Flur sind mit einem versiegeltem Lamellen-Eichenparkett ausgestattet. - Weiß gespachtelte Wände und Decken - Schlafzimmer zum ruhigen Innenhof - Balkon straßenseitig, mit einer Süd-Ausrichtung und tollem Blick auf den Ku`Damm - nagelneue, hochwertige Einbauküche, Spülmaschine, Ceranfeld, Einbauherd, Kühl-Gefrierkombination (zum Wohn-Esszimmer offene Küche) mit Markengeräten (Einbau ca. Mitte März) - Doppelt isolierverglaste Schallschutzfenster - Badezimmer: modern gefliest (Wandfliesen in weiß, Bodenbelag in lichtgrau), Dusche, wandhängendes WC, Handtuchheizkörper, Waschmaschinenanschluss - Personenaufzug (stufenloser Zugang) Aktuell finden noch Baumaßnahmen in der Wohnung statt. Aussagekräftige Innenansichten folgen in Kürze!!!",98.47,NA,NA,NA,NA,2020-02-01
145.0,central_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,5,5.88,10,920.0,1968,93294209,1,oil,FALSE,Berlin,TRUE,2,690.0,45,80.0,Berlin,well_kept,normal,negotiable,Benediktinerstraße,Benediktinerstraße,FALSE,5,roof_storey,13465,3,173.5,2,2,3,FALSE,3,Berlin,Frohnau_Reinickendorf,3-Zimmer-Wohnung liegt in einer ruhigen Seitenstraße in Berlin-Frohnau.,Ein Kellerverschlag gehört ebenfalls mit zur Mietsache. Außerdem wird ein PKW-Stellplatz mit einem Carport auf dem Grundstück mit vermietet.,85,NA,NA,NA,NA,2019-05-01
440.0,central_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,9,8.97,10,2790.0,2012,110727260,NA,NA,TRUE,Berlin,TRUE,8,2350.0,NA,94.0,Berlin,na,luxury,NA,no_information,NA,TRUE,9,apartment,10719,2,42,3,7,2,FALSE,4,Berlin,Charlottenburg_Charlottenburg,"Die Wohnung befindet sich im 3. Obergeschoss eines sehr repräsentativen Neubaus mitten in der City West. Errichtet wurde es 2015 nach Entwürfen der bekannten Architekten Patzschke & Partner. Im großzügigen Foyer empfängt ein Doorman die Mieter und Gäste. Concierge-Service und Housekeeping-Service können in Anspruch genommen werden. Für die Sicherheit sorgt eine Videoüberwachung im Eingangsbereich und in der Tiefgarage. In dieser beeindruckenden Wohnung finden Sie einen ruhigen Rückzugsort und sind dennoch mitten in der beliebten und quirligen City West, wenige Meter vom Kurfürstendamm entfernt. Die gesamte Wohnung wird sehr hochwertig möbliert vermietet. Das exklusive und zeitlos elegante Interieur läßt keine Wünsche offen. Die Vermietung soll befristet erfolgen. Mindestmietzeit beträgt 6 Monate.","- angenehme Deckenhöhe - ca. 2,70 Meter - Fußbodenheizung - kontrollierte Wohnraumlüftung - elektronisch regelbares Deckenkühlsystem - dreifach verglaste Fenster / Schallschutz - Parkettfußboden in den Wohnräumen - Feinsteinzeugfliesen im Küchenbereich und in den Bädern - niveaugleiche Duschflächen (ohne Stufe) - wandhängende WC-Becken in den WC's - verputzte Wandflächen - Fernwärme - zentrale Trinkwasserbereitung - Video-Klingel-Gegensprechanlage mit Farbdisplay - Kellerraum",NA,NA,NA,NA,NA,2019-10-01
